POI_Name,Location_Type,Store_Lat,Store_Lng,Vicinity
Bank of America Financial Center,POI,33.5112527,-112.0146257,"3178 East Camelback Road, Phoenix"
Bank of Arizona,POI,33.5112527,-112.0146257,"3001 East Camelback Road Ste 100, Phoenix"
ATM The Biltmore Bank of Arizona,POI,33.5112527,-112.0146257,"5055 North 32nd Street, Phoenix"
"MICHAEL SIMES, L.L.C.",POI,33.5112527,-112.0146257,"3219 East Camelback Road, Phoenix"
MidFirst Bank,POI,33.5112527,-112.0146257,"3030 East Camelback Road, Phoenix"
Johnson Bank,POI,33.5112527,-112.0146257,"3131 East Camelback Road # 100, Phoenix"
Bank Capital Corporation,POI,33.5112527,-112.0146257,"5055 North 32nd Street, Phoenix"
ATM Johnson Bank,POI,33.5112527,-112.0146257,"3131 East Camelback Road #100, Phoenix"
Lincoln Equity Group,POI,33.5112527,-112.0146257,"3131 East Camelback Road #200, Phoenix"
Biltmore Bank of Arizona,POI,33.5112527,-112.0146257,"5055 North 32nd Street, Phoenix"
Flagstar Bank,POI,33.5112527,-112.0146257,"3131 East Camelback Road # 200, Phoenix"
ATM (Flagstar Bank),POI,33.5112527,-112.0146257,"3131 East Camelback Road # 200, Phoenix"
Wells Fargo Bank,POI,33.5112527,-112.0146257,"3102 East Camelback Road, Phoenix"
Cardtronics ATM,POI,33.5112527,-112.0146257,"3132 East Camelback Road, Phoenix"
Wells Fargo ATM,POI,33.5112527,-112.0146257,"3102 East Camelback Road, Phoenix"
Bank of Arizona,POI,33.5112527,-112.0146257,"3001 East Camelback Road Ste 100, Phoenix"
ATM The Biltmore Bank of Arizona,POI,33.5112527,-112.0146257,"5055 North 32nd Street, Phoenix"
MidFirst Bank,POI,33.5112527,-112.0146257,"3030 East Camelback Road, Phoenix"
Bank Capital Corporation,POI,33.5112527,-112.0146257,"5055 North 32nd Street, Phoenix"
ATM Johnson Bank,POI,33.5112527,-112.0146257,"3131 East Camelback Road #100, Phoenix"
A-ZSocialEvents,POI,33.5112527,-112.0146257,"#546, 3219 East Camelback Road, Phoenix"
Mexx 32,POI,33.5112527,-112.0146257,"3154 East Camelback Road, Phoenix"
Tarbell's Wine store (The Wine Store),POI,33.5112527,-112.0146257,"3205 East Camelback Road, Phoenix"
The Tavern and Wine Store,POI,33.5112527,-112.0146257,"3205 East Camelback Road, Phoenix"
Domino's Pizza,POI,33.5375263,-111.9061934,"6929 North Hayden Road, Scottsdale"
Subway,POI,33.5375263,-111.9061934,"6987 North Hayden Road #5, Scottsdale"
Goldmans Deli,POI,33.5375263,-111.9061934,"6929 North Hayden Road # C2, Scottsdale"
Sakana Restaurant,POI,33.5375263,-111.9061934,"6989 North Hayden Road, Scottsdale"
Crust Scottsdale,POI,33.5375263,-111.9061934,"6989 North Hayden Road, Scottsdale"
China Lite,POI,33.5375263,-111.9061934,"6941 North Hayden Road B2, Scottsdale"
Albertsons,POI,33.5375263,-111.9061934,"6965 North Hayden Road, Scottsdale"
Albertsons Pharmacy,POI,33.5375263,-111.9061934,"6965 North Hayden Road, Scottsdale"
"Bill Butler, RPh",POI,33.5375263,-111.9061934,"6965 North Hayden Road, Scottsdale"
Wells Fargo Bank,POI,33.5375263,-111.9061934,"6965 North Hayden Road, Scottsdale"
Wells Fargo Bank,POI,33.5375263,-111.9061934,"6965 North Hayden Road, Scottsdale"
Osland Financial Group,POI,33.5375263,-111.9061934,"8115 East Indian Bend Road # 117, Scottsdale"
ATM (Wells Fargo Bank),POI,33.5375263,-111.9061934,"6965 North Hayden Road, Scottsdale"
Crust Scottsdale,POI,33.5375263,-111.9061934,"6989 North Hayden Road, Scottsdale"
Einstein Bros. Bagels,POI,33.4662151,-112.0674775,"530 East McDowell Road #111, Phoenix"
Green Restaurant,POI,33.4662151,-112.0674775,"2022 North 7th Street, Phoenix"
Taco Bell,POI,33.4662151,-112.0674775,"301 East McDowell Road, Phoenix"
Whataburger,POI,33.4662151,-112.0674775,"737 East McDowell Road, Phoenix"
McDonald's,POI,33.4662151,-112.0674775,"545 East McDowell Road, Phoenix"
Sonic Drive-In,POI,33.4662151,-112.0674775,"748 East McDowell Road, Phoenix"
Palette at Phoenix Art Museum,POI,33.4662151,-112.0674775,"1625 North Central Avenue, Phoenix"
Subway,POI,33.4662151,-112.0674775,"530 East McDowell Road #104, Phoenix"
Nami,POI,33.4662151,-112.0674775,"2014 North 7th Street, Phoenix"
Guacamoles Fresh Mexican Grill,POI,33.4662151,-112.0674775,"101 East McDowell Road, Phoenix"
Einstein Bros. Bagels,POI,33.4662151,-112.0674775,"530 East McDowell Road #111, Phoenix"
Giant Coffee,POI,33.4662151,-112.0674775,"1437 North 1st Street, Phoenix"
Starbucks,POI,33.4662151,-112.0674775,"340 East McDowell Road, Phoenix"
Nami,POI,33.4662151,-112.0674775,"2014 North 7th Street, Phoenix"
Starbucks,POI,33.4662151,-112.0674775,"530 East McDowell Road, Phoenix"
Safeway,POI,33.4662151,-112.0674775,"340 East McDowell Road, Phoenix"
Einstein Bros. Bagels,POI,33.4662151,-112.0674775,"530 East McDowell Road #111, Phoenix"
Nami,POI,33.4662151,-112.0674775,"2014 North 7th Street, Phoenix"
"Ruth Wood, NP",POI,33.4662151,-112.0674775,"755 East McDowell Road # 4, Phoenix"
Pacific Biomedical Inc,POI,33.4662151,-112.0674775,"705 East Granada Road, Phoenix"
Safeway,POI,33.4662151,-112.0674775,"340 East McDowell Road, Phoenix"
Safeway Pharmacy,POI,33.4662151,-112.0674775,"340 East McDowell Road, Phoenix"
"Tracy Thao T. Nguyen, PharmD",POI,33.4662151,-112.0674775,"755 East Mcdowell Road, Phoenix, AZ 85006"
"Helen Walker, CPNP",POI,33.4662151,-112.0674775,"755 East McDowell Road, Phoenix"
"Pearline Dillard, PharmD",POI,33.4662151,-112.0674775,"340 East Mcdowell Road, Phoenix, AZ 85004"
"Shawn Sameiro, RPH",POI,33.4662151,-112.0674775,"340 East McDowell Road, Phoenix"
"Rhonda Seeley, Pharm",POI,33.4662151,-112.0674775,"340 East McDowell Road, Phoenix"
"Jennifer M. Davis, PharmD",POI,33.4662151,-112.0674775,"705 East McDowell Road, Phoenix"
"Jacob Dallas, PharmD",POI,33.4662151,-112.0674775,"705 East McDowell Road, Phoenix"
Walgreens Pharmacy,POI,33.4662151,-112.0674775,"705 East McDowell Road, Phoenix"
"Christopher J. Chavez, PharmD",POI,33.4662151,-112.0674775,"705 East McDowell Road, Phoenix"
"Kimberly R. Miller, PharmD",POI,33.4662151,-112.0674775,"705 East McDowell Road, Phoenix"
Chase Bank,POI,33.4662151,-112.0674775,"1601 North 7th Street #140, Phoenix"
U.S. Bank Branch,POI,33.4662151,-112.0674775,"340 East McDowell Road, Phoenix"
SunWest Federal Credit Union,POI,33.4662151,-112.0674775,"302 East McDowell Road, Phoenix"
Chase ATM,POI,33.4662151,-112.0674775,"705 East McDowell Road, Phoenix"
Chase Bank,POI,33.4662151,-112.0674775,"1601 North 7th Street #140, Phoenix"
Cardtronics ATM,POI,33.4662151,-112.0674775,"340 East McDowell Road, Phoenix"
ATM (Chase Bank),POI,33.4662151,-112.0674775,"1601 North 7th Street #140, Phoenix"
U.S. Bank ATM - East McDowell - Safeway,POI,33.4662151,-112.0674775,"340 East McDowell, Phoenix"
Wendy's,POI,33.3038738,-111.8631348,"1175 West Chandler Boulevard, Chandler"
Filibertos,POI,33.3038738,-111.8631348,"1050 West Chandler Boulevard, Chandler"
Starbucks,POI,33.3038738,-111.8631348,"1159 West Chandler Boulevard, Chandler"
Krispy Kreme,POI,33.3038738,-111.8631348,"1055 West Chandler Boulevard, Chandler"
Starbucks,POI,33.3038738,-111.8631348,"1245 West Chandler Boulevard #1, Chandler"
Safeway,POI,33.3038738,-111.8631348,"1159 West Chandler Boulevard, Chandler"
Krispy Kreme,POI,33.3038738,-111.8631348,"1055 West Chandler Boulevard, Chandler"
Novocur,POI,33.3038738,-111.8631348,"1076 West Chandler Boulevard #109, Chandler"
Arizona Vein & Vascular Center,POI,33.3038738,-111.8631348,"1475 West Chandler Boulevard, Chandler"
Safeway,POI,33.3038738,-111.8631348,"1159 West Chandler Boulevard, Chandler"
Safeway Pharmacy,POI,33.3038738,-111.8631348,"1159 West Chandler Boulevard, Chandler"
"Todd Meyer, PharmD",POI,33.3038738,-111.8631348,"1159 West Chandler Boulevard, Chandler"
"Maikhanh Le, Pharm",POI,33.3038738,-111.8631348,"1159 West Chandler Boulevard, Chandler"
"Jonathan A. Cyr, RPh",POI,33.3038738,-111.8631348,"1159 West Chandler Boulevard, Chandler, AZ 85224"
"Patrick D. Espy, RPh",POI,33.3038738,-111.8631348,"1159 West Chandler Boulevard, Chandler"
Chase Bank,POI,33.3038738,-111.8631348,"1080 West Chandler Boulevard, Chandler"
Bank of America Financial Center,POI,33.3038738,-111.8631348,"198 North Alma School Road, Chandler"
U.S. Bank Branch,POI,33.3038738,-111.8631348,"1159 West Chandler Boulevard, Chandler"
MidFirst Bank,POI,33.3038738,-111.8631348,"Suite, 1311 West Chandler Boulevard, Chandler"
Wells Fargo Bank,POI,33.3038738,-111.8631348,"1004 West Chandler Boulevard, Chandler"
Chase Bank,POI,33.3038738,-111.8631348,"1080 West Chandler Boulevard, Chandler"
ATM (Chase Bank),POI,33.3038738,-111.8631348,"1080 West Chandler Boulevard, Chandler"
MidFirst Bank,POI,33.3038738,-111.8631348,"Suite, 1311 West Chandler Boulevard, Chandler"
U.S. Bank ATM - West Chandler - Safeway,POI,33.3038738,-111.8631348,"1159 West Chandler Boulevard, Chandler"
Chase ATM,POI,33.3038738,-111.8631348,"1105 West Chandler Boulevard, Chandler"
ATM (Wells Fargo Bank),POI,33.3038738,-111.8631348,"1004 West Chandler Boulevard, Chandler"
Wells Fargo Bank,POI,33.3038738,-111.8631348,"1004 West Chandler Boulevard, Chandler"
Ultron,POI,33.3038738,-111.8631348,"1262 West Chandler Boulevard, Chandler"
Ultron,POI,33.3038738,-111.8631348,"975 West Chandler Boulevard, Chandler"
ARCO,POI,33.3038738,-111.8631348,"1105 West Chandler Boulevard, Chandler"
Papaya Thai Restaurant,POI,33.424119,-111.7720784,"2706 East University Drive #6, Mesa"
Fat Willy's Family Sports Grill,POI,33.424119,-111.7720784,"2662 East University Drive, Mesa"
Burger King,POI,33.424119,-111.7720784,"2708 East University Drive, Mesa"
Los Favoritos Taco Shop,POI,33.424119,-111.7720784,"2650 East University Drive, Mesa"
Bread Basket & Pies,POI,33.424119,-111.7720784,"2820 East University Drive #110, Mesa"
Christina's Authentic Mexican Food Restaurant,POI,33.424119,-111.7720784,"2706 East University Drive, Mesa"
Pirates Fish & Chips,POI,33.424119,-111.7720784,"441 North Lindsay Road, Mesa"
Pho An An,POI,33.424119,-111.7720784,"2706 East University Drive #8, Mesa"
Starbucks,POI,33.424119,-111.7720784,"2740 East University Drive, Mesa"
Safeway,POI,33.424119,-111.7720784,"2740 East University Drive, Mesa"
Safeway Bakery,POI,33.424119,-111.7720784,"2740 East University Drive, Mesa"
Bread Basket & Pies,POI,33.424119,-111.7720784,"2820 East University Drive #110, Mesa"
Banner Urgent Care,POI,33.424119,-111.7720784,"407 North Lindsay Road #103, Mesa"
Safeway,POI,33.424119,-111.7720784,"2740 East University Drive, Mesa"
Safeway Pharmacy,POI,33.424119,-111.7720784,"2740 East University Drive, Mesa"
"Thomas Dayton, RPH",POI,33.424119,-111.7720784,"2740 East University Drive, Mesa"
Fishman Bernard H,POI,33.424119,-111.7720784,"2740 East University Drive, Mesa"
"David W. Holland, RPH",POI,33.424119,-111.7720784,"2740 East University Drive, Mesa"
U.S. Bank ATM - East University - Safeway,POI,33.424119,-111.7720784,"2740 East University Drive, Mesa"
U.S. Bank Branch,POI,33.424119,-111.7720784,"2740 East University Drive, Mesa"
Ads Statewide Security,POI,33.424119,-111.7720784,"2702 East University Drive, Mesa"
U.S. Bank ATM - East University - Safeway,POI,33.424119,-111.7720784,"2740 East University Drive, Mesa"
Circle K,POI,33.424119,-111.7720784,"2815 East University Drive # 1, Mesa"
Cardtronics ATM,POI,33.424119,-111.7720784,"2740 East University Drive, Mesa"
Chase ATM,POI,33.424119,-111.7720784,"2751 East University Drive, Mesa"
ampm,POI,33.424119,-111.7720784,"2751 East University Drive, Mesa"
ATM (Us Bank),POI,33.424119,-111.7720784,"2740 East University Drive, Mesa"
Ads Statewide Security,POI,33.424119,-111.7720784,"2702 East University Drive, Mesa"
Ultron,POI,33.424119,-111.7720784,"2815 East University Drive, Mesa"
ATM (Circle K),POI,33.424119,-111.7720784,"2815 East University Drive # 1, Mesa"
ATM,POI,33.424119,-111.7720784,"2820 East University Drive, Mesa"
Circle K,POI,33.424119,-111.7720784,"2815 East University Drive # 1, Mesa"
BP,POI,33.424119,-111.7720784,"2751 East University Drive, Mesa"
ARCO,POI,33.424119,-111.7720784,"2751 East University Drive, Mesa"
Fat Willy's Family Sports Grill,POI,33.424119,-111.7720784,"2662 East University Drive, Mesa"
Little Caesars Pizza,POI,33.3031927,-111.996199,"3961 East Chandler Boulevard #101, Phoenix"
Pomegranate Cafe,POI,33.3031927,-111.996199,"4025 East Chandler Boulevard #28, Phoenix"
Thai Basil Signature,POI,33.3031927,-111.996199,"4221 East Chandler Boulevard #106, Phoenix"
Subway,POI,33.3031927,-111.996199,"3961 East Chandler Boulevard #103, Phoenix"
CK's Tavern & Grill,POI,33.3031927,-111.996199,"4142 East Chandler Boulevard, Phoenix"
McDonald's,POI,33.3031927,-111.996199,"4019 East Chandler Boulevard, Phoenix"
Taco Bell,POI,33.3031927,-111.996199,"15604 South 40th Street, Phoenix"
Panda Express,POI,33.3031927,-111.996199,"4025 East Chandler Boulevard, Phoenix"
Sushi Ken,POI,33.3031927,-111.996199,"4206 East Chandler Boulevard # 7, Phoenix"
Rosati's Pizza,POI,33.3031927,-111.996199,"4206 East Chandler Boulevard #34, Phoenix"
Arrivederci Trattoria,POI,33.3031927,-111.996199,"4221 E Chandler Blvd # 102, Phoenix"
Bleachers Sports Grill,POI,33.3031927,-111.996199,"15410 South Mountain Parkway # 109, Phoenix"
KFC,POI,33.3031927,-111.996199,"3914 East Chandler Boulevard, Phoenix"
Ginban Sushi,POI,33.3031927,-111.996199,"3941 East Chandler Boulevard, Phoenix"
Burger King,POI,33.3031927,-111.996199,"3945 East Chandler Boulevard, Phoenix"
Trios Restaurant in Phoenix,POI,33.3031927,-111.996199,"4025 East Chandler Boulevard, Phoenix"
Firehouse Subs,POI,33.3031927,-111.996199,"4025 East Chandler Boulevard #68, Phoenix"
MOD Pizza,POI,33.3031927,-111.996199,"4025 East Chandler Boulevard #74, Phoenix"
Star of India,POI,33.3031927,-111.996199,"4025 East Chandler Boulevard, Phoenix"
Star of India,POI,33.3031927,-111.996199,"4025 East Chandler Boulevard, Phoenix"
Pomegranate Cafe,POI,33.3031927,-111.996199,"4025 East Chandler Boulevard #28, Phoenix"
Fry's Food And Drug,POI,33.3031927,-111.996199,"3949 East Chandler Boulevard, Phoenix"
Safeway,POI,33.3031927,-111.996199,"4005 East Chandler Boulevard, Phoenix"
CT Medical Consulting PLLC,POI,33.3031927,-111.996199,"3961 East Chandler Boulevard #372, Phoenix"
Safeway Pharmacy,POI,33.3031927,-111.996199,"4005 East Chandler Boulevard, Phoenix"
Safeway,POI,33.3031927,-111.996199,"4005 East Chandler Boulevard, Phoenix"
Walgreens Pharmacy,POI,33.3031927,-111.996199,"3960 East Chandler Boulevard, Phoenix"
"Chris E. Meisel, RPh",POI,33.3031927,-111.996199,"3960 East Chandler Boulevard, Phoenix, AZ 85048"
"Jeffrey R. Boyer, Pharm",POI,33.3031927,-111.996199,"3960 East Chandler Boulevard, Phoenix, AZ 85048"
"James M. Fehrenbach, RPH",POI,33.3031927,-111.996199,"3960 East Chandler Boulevard, Phoenix"
"Matthew Ellsworth, PharmD",POI,33.3031927,-111.996199,"3960 East Chandler Boulevard, Phoenix"
"Amanda Q. Tran, OD",POI,33.3031927,-111.996199,"4005 East Chandler Boulevard, Phoenix"
"Jared W. Roswurm, PharmD",POI,33.3031927,-111.996199,"4005 East Chandler Boulevard, Phoenix"
"Jodye Barker, PharmD",POI,33.3031927,-111.996199,"4005 East Chandler Boulevard, Phoenix, AZ 85048"
Fry's Pharmacy,POI,33.3031927,-111.996199,"3949 East Chandler Boulevard, Phoenix"
Walgreens Pharmacy,POI,33.3031927,-111.996199,"3960 East Chandler Boulevard, Phoenix"
Chase Bank,POI,33.3031927,-111.996199,"4040 East Chandler Boulevard, Phoenix"
U.S. Bank Branch,POI,33.3031927,-111.996199,"4005 East Chandler Boulevard, Phoenix"
Am Trust Bank,POI,33.3031927,-111.996199,"4025 East Chandler Boulevard, Phoenix"
Wells Fargo Bank,POI,33.3031927,-111.996199,"3949 East Chandler Boulevard, Phoenix"
FirstBank - 40th & Chandler,POI,33.3031927,-111.996199,"3945 East Chandler Boulevard, Phoenix"
Chase ATM,POI,33.3031927,-111.996199,"3960 East Chandler Boulevard, Phoenix"
Chase Bank,POI,33.3031927,-111.996199,"4040 East Chandler Boulevard, Phoenix"
Chase ATM,POI,33.3031927,-111.996199,"4040 East Chandler Boulevard, Phoenix"
Am Trust Bank,POI,33.3031927,-111.996199,"4025 East Chandler Boulevard, Phoenix"
U.S. Bank ATM - Ahwatukee - Safeway,POI,33.3031927,-111.996199,"4005 East Chandler Boulevard, Phoenix"
ATM (Bank of America),POI,33.3031927,-111.996199,"3949 East Chandler Boulevard # 2, Phoenix"
Cardtronics ATM,POI,33.3031927,-111.996199,"4001 East Chandler Boulevard, Phoenix"
Cardtronics ATM,POI,33.3031927,-111.996199,"4001 East Chandler Boulevard, Phoenix"
Bank of America ATM,POI,33.3031927,-111.996199,"3937 East Chandler Boulevard, Phoenix"
Wells Fargo Bank,POI,33.3031927,-111.996199,"3949 East Chandler Boulevard, Phoenix"
Circle K,POI,33.3031927,-111.996199,"4001 East Chandler Boulevard, Chandler"
FRYS FUEL,POI,33.3031927,-111.996199,"3949 East Chandler Boulevard, Phoenix"
CK's Tavern & Grill,POI,33.3031927,-111.996199,"4142 East Chandler Boulevard, Phoenix"
Bleachers Sports Grill,POI,33.3031927,-111.996199,"15410 South Mountain Parkway # 109, Phoenix"
Chez Moi,POI,33.3031927,-111.996199,"15813 South 43rd Street, Phoenix"
Hot Wok Chinese Restaurant,POI,33.3220851,-111.8225311,"1050 E RAY RD #6,, Chandler"
Rosati's Pizza,POI,33.3220851,-111.8225311,"1050 East Ray Road, Chandler"
Papa Murphy's Take 'N' Bake Pizza,POI,33.3220851,-111.8225311,"1020 East Ray Road Suite 1, Chandler"
Starbucks,POI,33.3220851,-111.8225311,"1060 East Ray Road, Chandler"
Safeway,POI,33.3220851,-111.8225311,"1060 East Ray Road, Chandler"
LifeQuest Physical Medicine and Rehab,POI,33.3220851,-111.8225311,"1050 East Ray Road, Chandler"
Safeway,POI,33.3220851,-111.8225311,"1060 East Ray Road, Chandler"
Safeway Pharmacy,POI,33.3220851,-111.8225311,"1060 East Ray Road, Chandler"
CVS Pharmacy,POI,33.3220851,-111.8225311,"1015 East Ray Road, Chandler"
"Michael P. Draper, RPH",POI,33.3220851,-111.8225311,"1060 East Ray Road, Chandler"
"Rene Flores, RPh",POI,33.3220851,-111.8225311,"1060 East Ray Road, Chandler"
Wells Fargo Bank,POI,33.3220851,-111.8225311,"1090 East Ray Road, Chandler"
U.S. Bank Branch,POI,33.3220851,-111.8225311,"1060 East Ray Road, Chandler"
U.S. Bank ATM - East Ray Road - Safeway,POI,33.3220851,-111.8225311,"1060 East Ray Road, Chandler"
Wells Fargo Bank,POI,33.3220851,-111.8225311,"1090 East Ray Road, Chandler"
Cardtronics ATM,POI,33.3220851,-111.8225311,"1015 East Ray Road, Chandler"
U.S. Bank ATM - East Ray Road - Safeway,POI,33.3220851,-111.8225311,"1060 East Ray Road, Chandler"
ATM (Us Bank),POI,33.3220851,-111.8225311,"1060 East Ray Road, Chandler"
ATM (Wells Fargo Bank),POI,33.3220851,-111.8225311,"1090 East Ray Road, Chandler"
Access to Money,POI,33.3220851,-111.8225311,"950 North McQueen Road, Chandler"
Navajo Refining Co,POI,33.3220851,-111.8225311,"1340 North Concord Avenue, Chandler"
Subway,POI,33.4884634,-112.0820947,"3413 N 7th Ave, Suite F, North Park Plaza Shopping Ctr, Phoenix"
Peter Piper Pizza,POI,33.4884634,-112.0820947,"3403 North 7th Avenue, Phoenix"
Burger Factory,POI,33.4884634,-112.0820947,"702 West Osborn Road, Phoenix"
Mi Patio Mexican Restaurant,POI,33.4884634,-112.0820947,"3347 North 7th Avenue, Phoenix"
Lexington Hotel Central Phoenix,POI,33.4884634,-112.0820947,"1100 North Central Avenue, Phoenix"
Stacy’s Pampered Pig,POI,33.4884634,-112.0820947,"607 West Osborn Road, Phoenix"
The Liberty Kitchen,POI,33.4884634,-112.0820947,"3600 North 2nd Avenue, Phoenix"
Eriberto's,POI,33.4884634,-112.0820947,"3437 7th Avenue, Phoenix"
Bruno Mali's Cafe & Gift,POI,33.4884634,-112.0820947,"609 West Osborn Road, Phoenix"
Café Tranquilo,POI,33.4884634,-112.0820947,"401 West Clarendon Avenue, Phoenix"
Starbucks,POI,33.4884634,-112.0820947,"520 West Osborn Road, Phoenix"
Café Oso,POI,33.4884634,-112.0820947,"3310 North 10th Avenue, Phoenix"
Safeway,POI,33.4884634,-112.0820947,"520 West Osborn Road, Phoenix"
Phoenix Gynecology Consultants,POI,33.4884634,-112.0820947,"3410 North 4th Avenue, Phoenix"
Arizona Gynecology Associates,POI,33.4884634,-112.0820947,"3410 North 4th Avenue, Phoenix"
Safeway Pharmacy,POI,33.4884634,-112.0820947,"520 West Osborn Road, Phoenix"
